18:12:15.932 ERROR    logcat: hd[0]: Syan(4540): ________________ Starting capture ________________ 
18:17:40.126 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
18:17:40.126 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
18:17:40.126 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
18:17:40.126 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
18:17:40.126 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
18:17:40.126 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:17:40.126 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:17:40.130 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar brightness, nVarInst 0
18:17:43.353 ERROR    logcat: hd[0]: Syan(4657): ________________ brightness 7 ________________ 
18:17:46.754 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:17:46.755 DEBUG    SMan: hd[0]: CameraBase: In: Command: 07 
18:17:46.755 INFO     SMan: hd[0]: CameraJCCP: composeBrightnessCmd: JCCP camera got brightness change to 7
18:17:46.755 INFO     SMan: hd[0]: CameraJCCP: Send 4 bytes: 83 41 33 7c 
18:17:46.755 INFO     SMan: hd[0]: SrcMan: 83 41 33 7C 
18:17:46.755 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203A3|" } 
18:17:46.755 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
18:17:46.755 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
18:17:46.755 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
18:17:46.755 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203A3|" } 
18:17:46.755 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
18:17:46.756 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
18:17:46.756 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:17:46.756 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:17:46.762 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:17:46.762 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
18:17:46.762 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:17:46.762 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
18:17:46.763 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:17:46.763 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
18:17:46.763 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
18:17:46.763 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
18:17:46.763 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
18:17:46.763 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:17:46.763 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:17:46.763 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:17:46.763 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
18:17:46.763 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:17:46.764 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
18:17:46.764 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:17:46.764 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
18:17:46.764 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
18:17:46.764 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:17:46.764 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:17:46.764 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
18:17:46.764 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:17:46.765 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
18:17:46.765 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:17:46.765 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
18:17:46.765 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
18:17:46.765 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:17:46.765 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:17:46.765 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
18:17:46.765 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:17:46.765 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
18:17:46.766 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:17:46.766 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
18:17:46.766 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
18:17:46.766 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
18:17:46.766 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
18:17:46.766 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
18:17:46.766 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:17:46.766 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:17:46.771 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar brightness, nVarInst 0
18:17:50.248 ERROR    logcat: hd[0]: Syan(4660): ________________ brightness 8 ________________ 
18:17:53.747 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:17:53.747 DEBUG    SMan: hd[0]: CameraBase: In: Command: 08 
18:17:53.747 INFO     SMan: hd[0]: CameraJCCP: composeBrightnessCmd: JCCP camera got brightness change to 8
18:17:53.747 INFO     SMan: hd[0]: CameraJCCP: Send 4 bytes: 83 41 33 7d 
18:17:53.747 INFO     SMan: hd[0]: SrcMan: 83 41 33 7D 
18:17:53.747 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203A3}" } 
18:17:53.747 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
18:17:53.747 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
18:17:53.747 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
18:17:53.747 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203A3}" } 
18:17:53.748 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
18:17:53.748 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
18:17:53.748 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:17:53.748 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:17:53.754 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:17:53.754 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
18:17:53.754 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:17:53.755 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
18:17:53.755 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:17:53.755 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
18:17:53.755 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
18:17:53.755 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
18:17:53.755 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
18:17:53.755 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:17:53.755 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:17:53.755 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:17:53.755 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
18:17:53.755 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:17:53.756 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
18:17:53.756 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:17:53.756 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
18:17:53.756 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
18:17:53.756 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:17:53.756 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:17:53.756 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
18:17:53.756 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:17:53.756 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
18:17:53.757 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:17:53.757 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
18:17:53.757 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
18:17:53.757 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:17:53.757 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:17:53.757 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
18:17:53.757 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:17:53.758 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
18:17:53.758 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:17:53.758 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
18:17:53.758 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
18:17:53.758 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
18:17:53.758 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
18:17:53.758 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
18:17:53.758 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:17:53.758 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:17:53.773 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar brightness, nVarInst 0
18:17:56.512 ERROR    logcat: hd[0]: Syan(4663): ________________ brightness 9 ________________ 
18:18:00.435 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:18:00.435 DEBUG    SMan: hd[0]: CameraBase: In: Command: 09 
18:18:00.435 INFO     SMan: hd[0]: CameraJCCP: composeBrightnessCmd: JCCP camera got brightness change to 9
18:18:00.435 INFO     SMan: hd[0]: CameraJCCP: Send 4 bytes: 83 41 33 7e 
18:18:00.435 INFO     SMan: hd[0]: SrcMan: 83 41 33 7E 
18:18:00.435 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203A3~" } 
18:18:00.435 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
18:18:00.435 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
18:18:00.436 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
18:18:00.436 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203A3~" } 
18:18:00.436 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
18:18:00.436 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
18:18:00.436 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:18:00.436 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:18:00.442 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:18:00.442 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
18:18:00.443 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:18:00.443 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
18:18:00.443 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:18:00.443 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
18:18:00.443 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
18:18:00.443 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
18:18:00.443 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
18:18:00.443 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:18:00.443 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:18:00.444 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:18:00.444 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
18:18:00.444 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:18:00.444 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
18:18:00.444 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:18:00.444 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
18:18:00.444 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
18:18:00.444 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:18:00.445 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:18:00.445 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
18:18:00.445 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:18:00.445 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
18:18:00.445 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:18:00.445 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
18:18:00.445 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
18:18:00.445 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:18:00.446 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:18:00.446 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
18:18:00.446 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:18:00.446 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
18:18:00.446 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:18:00.446 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
18:18:00.447 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
18:18:00.447 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
18:18:00.447 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
18:18:00.447 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
18:18:00.447 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:18:00.447 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:18:00.451 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar brightness, nVarInst 0
18:18:03.545 ERROR    logcat: hd[0]: Syan(4666): ________________ brightness 10 ________________ 
18:18:07.009 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:18:07.009 DEBUG    SMan: hd[0]: CameraBase: In: Command: 0a 
18:18:07.009 INFO     SMan: hd[0]: CameraJCCP: composeBrightnessCmd: JCCP camera got brightness change to 10
18:18:07.009 INFO     SMan: hd[0]: CameraJCCP: Send 4 bytes: 83 41 33 7f 
18:18:07.009 INFO     SMan: hd[0]: SrcMan: 83 41 33 7F 
18:18:07.009 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203A3\177" } 
18:18:07.009 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
18:18:07.009 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
18:18:07.009 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
18:18:07.009 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203A3\177" } 
18:18:07.010 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
18:18:07.010 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
18:18:07.010 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:18:07.010 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:18:07.016 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:18:07.016 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
18:18:07.016 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:18:07.017 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
18:18:07.017 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:18:07.017 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
18:18:07.017 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
18:18:07.017 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
18:18:07.017 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
18:18:07.017 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:18:07.017 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:18:07.017 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:18:07.017 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
18:18:07.018 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:18:07.018 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
18:18:07.019 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:18:07.019 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
18:18:07.019 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:18:07.019 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
18:18:07.019 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
18:18:07.019 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:18:07.019 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:18:07.019 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
18:18:07.019 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:18:07.019 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
18:18:07.019 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
18:18:07.019 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:18:07.020 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:18:07.020 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
18:18:07.020 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:18:07.020 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
18:18:07.020 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:18:07.020 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
18:18:07.020 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
18:18:07.020 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
18:18:07.020 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
18:18:07.020 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
18:18:07.020 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:18:07.020 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:18:07.025 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar brightness, nVarInst 0
18:18:09.633 ERROR    logcat: hd[0]: Syan(4669): ________________ brightness 11 ________________ 
18:18:14.156 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:18:14.156 DEBUG    SMan: hd[0]: CameraBase: In: Command: 0b 
18:18:14.156 INFO     SMan: hd[0]: CameraJCCP: composeBrightnessCmd: JCCP camera got brightness change to 11
18:18:14.156 INFO     SMan: hd[0]: CameraJCCP: Send 5 bytes: 84 41 33 1 0 
18:18:14.156 INFO     SMan: hd[0]: SrcMan: 84 41 33 01 00 
18:18:14.157 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\204A3\001\000" } 
